date,action,stock,price,quantity,value,avg_price,return_pct,strategy
2020-08-06,BUY,HINDUNILVR,2220.45,4.503591614312414,10000.0,2220.45,0.0,RSI
2020-08-07,BUY,HDFCBANK,1043.85,9.579920486659962,10000.0,1043.85,0.0,RSI
2020-08-10,BUY,BPCL,197.1,50.73566717402334,10000.0,197.1,0.0,RSI
2020-08-11,BUY,ONGC,72.7,137.5515818431912,10000.0,72.7,0.0,RSI
2020-08-12,BUY,NESTLEIND,1654.1,6.0455837011063425,10000.0,1654.1,0.0,RSI
2020-08-13,BUY,BHARTIARTL,525.5,19.029495718363464,10000.0,525.5,0.0,RSI
2020-08-14,BUY,HDFCLIFE,587.75,17.014036580178647,10000.0,587.75,0.0,RSI
2020-08-19,BUY,SBILIFE,863.65,11.578764545822962,10000.0,863.65,0.0,RSI
2020-08-21,BUY,LTIM,2367.55,4.223775633038373,10000.0,2367.55,0.0,RSI
2020-08-24,SELL_PROFIT,HDFCBANK,1117.05,9.579920486659962,10701.25017962351,1043.85,0.07012501796235096,RSI
2020-08-24,BUY,DRREDDY,894.5,11.212112175317651,10029.234340821638,894.5,0.0,RSI
2020-08-26,BUY,TCS,2253.5,4.450514462312686,10029.234340821638,2253.5,0.0,RSI
2020-08-27,BUY,APOLLOHOSP,1650.0,6.078323842922205,10029.234340821638,1650.0,0.0,RSI
2020-08-28,SELL_PROFIT,LTIM,2519.6,4.223775633038373,10642.225085003483,2367.55,0.06422250850034834,RSI
2020-08-28,BUY,CIPLA,748.6,13.426583027825435,10051.140054630121,748.6,0.0,RSI
2020-08-31,BUY,ITC,191.1,52.59623262496139,10051.140054630121,191.1,0.0,RSI
2020-09-01,BUY,INFY,914.15,10.995066514937506,10051.140054630121,914.15,0.0,RSI
2020-09-04,BUY,BAJAJ-AUTO,2883.2,3.4861057348189934,10051.140054630121,2883.2,0.0,RSI
2020-09-07,BUY,ULTRACEMCO,3848.65,2.61160148484017,10051.140054630121,3848.65,0.0,RSI
2020-09-08,BUY,LT,916.7,10.964481351183725,10051.140054630121,916.7,0.0,RSI
2020-09-09,BUY,COALINDIA,111.7,89.98334874333143,10051.140054630121,111.7,0.0,RSI
2020-09-10,BUY,NTPC,90.55,111.00099452932216,10051.140054630121,90.55,0.0,RSI
2020-09-11,BUY,POWERGRID,94.95,105.8571885690376,10051.140054630121,94.95,0.0,RSI
2020-09-14,SELL_PROFIT,TCS,2491.4,4.450514462312686,11088.011731405826,2253.5,0.10556911471045045,RSI
2020-09-14,SELL_PROFIT,INFY,978.4,10.995066514937506,10757.573078214855,914.15,0.07028387026199201,RSI
2020-09-14,BUY,HDFCBANK,1057.95,9.534262796683871,10086.773325751701,1057.95,0.0,RSI
2020-09-15,BUY,BAJAJFINSV,611.55,16.49378354304914,10086.773325751701,611.55,0.0,RSI
2020-09-16,BUY,KOTAKBANK,1325.4,7.610361646108118,10086.773325751701,1325.4,0.0,RSI
2020-09-17,SELL_PROFIT,DRREDDY,965.45,11.212112175317651,10824.733699660426,894.5,0.07931805477920631,RSI
2020-09-17,SELL_PROFIT,APOLLOHOSP,1777.1,6.078323842922205,10801.78930125705,1650.0,0.07703030303030298,RSI
2020-09-17,BUY,SHRIRAMFIN,130.85,77.31717861026173,10116.952821152747,130.85,0.0,RSI
2020-09-18,SELL_PROFIT,CIPLA,806.25,13.426583027825435,10825.182566184258,748.6,0.0770104194496393,RSI
2020-09-18,BUY,AXISBANK,443.35,22.853813293790374,10132.238123801963,443.35,0.0,RSI
2020-09-21,BUY,SBIN,185.8,54.533036188385154,10132.238123801963,185.8,0.0,RSI
2020-09-22,BUY,TATASTEEL,37.4,270.91545785566746,10132.238123801963,37.4,0.0,RSI
2020-09-23,BUY,TATACONSUM,493.55,20.52930427272204,10132.238123801963,493.55,0.0,RSI
2020-09-24,SELL_CORONA,BHARTIARTL,411.55,19.029495718363464,7831.588962892483,525.5,-0.21684110371075163,RSI
2020-09-24,BUY,MARUTI,6297.7,1.6088791342556747,10132.238123801963,6297.7,0.0,RSI
2020-09-25,SIP,BHARTIARTL,431.55,1.544819063067238,666.6666666666666,518.4457796035006,0.0,RSI_SIP
2020-09-25,BUY,TATAMOTORS,127.25,79.62466109078163,10132.238123801963,127.25,0.0,RSI
2020-09-28,SELL_PROFIT,MARUTI,6703.0,1.6088791342556747,10784.316836915788,6297.7,0.06435682868348765,RSI
2020-09-28,BUY,MARUTI,6703.0,1.513118348155101,10142.432287683641,6703.0,0.0,RSI
2020-09-30,BUY,INDUSINDBK,527.4,19.231005475319762,10142.432287683641,527.4,0.0,RSI
2020-10-01,SELL_PROFIT,ULTRACEMCO,4097.75,2.61160148484017,10701.689984503806,3848.65,0.06472399412781102,RSI
2020-10-01,SELL_PROFIT,INDUSINDBK,592.2,19.231005475319762,11388.601442484363,527.4,0.12286689419795235,RSI
2020-10-06,SELL_PROFIT,HDFCBANK,1144.1,9.534262796683871,10908.150065686015,1057.95,0.08143106952124378,RSI
2020-10-06,SELL_PROFIT,TATAMOTORS,144.75,79.62466109078163,11525.66969289064,127.25,0.137524557956778,RSI
2020-10-06,BUY,RELIANCE,1053.45,9.690864317548346,10208.841015321306,1053.45,0.0,RSI
2020-10-07,SELL_PROFIT,BAJAJ-AUTO,3077.4,3.4861057348189934,10728.14178833197,2883.2,0.06735571587125426,RSI
2020-10-09,SELL_PROFIT,SBIN,198.3,54.533036188385154,10813.901076156777,185.8,0.06727664155005382,RSI
2020-10-09,BUY,UPL,497.3,20.576243750070923,10232.56601691027,497.3,0.0,RSI
2020-10-12,SELL_PROFIT,MARUTI,7136.65,1.513118348155101,10798.5960593611,6703.0,0.06469491272564518,RSI
2020-10-14,SELL_CORONA,BPCL,155.95,50.73566717402334,7912.227295788939,197.1,-0.20877727042110608,RSI
2020-10-14,SELL_PROFIT,AXISBANK,471.3,22.853813293790374,10771.002205363404,443.35,0.06304274275403178,RSI
2020-10-15,SIP,BPCL,152.8,4.363001745200697,666.6666666666666,193.59209352778112,0.0,RSI_SIP
2020-10-21,SELL_PROFIT,TATASTEEL,40.4,270.91545785566746,10944.984497368965,37.4,0.08021390374331551,RSI
2020-10-21,BUY,BRITANNIA,3397.25,3.0237169158994393,10272.32229253937,3397.25,0.0,RSI
2020-10-22,SELL_PROFIT,SHRIRAMFIN,140.0,77.31717861026173,10824.405005436643,130.85,0.06992739778372187,RSI
2020-10-23,BUY,SUNPHARMA,484.5,21.230738104154184,10286.292611462703,484.5,0.0,RSI
2020-10-26,SIP,BHARTIARTL,426.05,1.6690790074195776,711.1111111111111,511.512671392843,0.0,RSI_SIP
2020-10-26,SELL_PROFIT,KOTAKBANK,1416.9,7.610361646108118,10783.121416370594,1325.4,0.06903576278859212,RSI
2020-10-26,BUY,TATAMOTORS,133.7,77.03847160626366,10300.04365375745,133.7,0.0,RSI
2020-10-27,SELL_PROFIT,LT,981.95,10.964481351183725,10766.572462794858,916.7,0.07117922984618741,RSI
2020-10-27,BUY,HEROMOTOCO,2811.95,3.6679782930357367,10314.171561101839,2811.95,0.0,RSI
2020-10-28,BUY,TCS,2622.2,3.9334038445205706,10314.171561101839,2622.2,0.0,RSI
2020-10-29,BUY,WIPRO,168.7,61.13913195673882,10314.171561101839,168.7,0.0,RSI
2020-10-30,BUY,DRREDDY,977.75,10.548884235338113,10314.171561101839,977.75,0.0,RSI
2020-11-02,BUY,EICHERMOT,2029.65,5.081748853793432,10314.171561101839,2029.65,0.0,RSI
2020-11-03,BUY,LTIM,2936.35,3.5125824786220443,10314.171561101839,2936.35,0.0,RSI
2020-11-05,SELL_PROFIT,LTIM,3179.0,3.5125824786220443,11166.49969953948,2936.35,0.08263660667154804,RSI
2020-11-09,SELL_PROFIT,EICHERMOT,2192.85,5.081748853793432,11143.512974040927,2029.65,0.08040795210996961,RSI
2020-11-10,SELL_PROFIT,POWERGRID,101.05,105.8571885690376,10696.86890490125,94.95,0.06424433912585566,RSI
2020-11-10,SELL_PROFIT,BAJAJFINSV,668.75,16.49378354304914,11030.217744414113,611.55,0.09353282642465874,RSI
2020-11-10,SELL_PROFIT,TATAMOTORS,146.0,77.03847160626366,11247.616854514494,133.7,0.09199700822737482,RSI
2020-11-10,BUY,HCLTECH,809.7,12.82780124212454,10386.670665748241,809.7,0.0,RSI
2020-11-12,SELL_PROFIT,HDFCLIFE,630.4,17.014036580178647,10725.64866014462,587.75,0.0725648660144619,RSI
2020-11-13,SELL_PROFIT,HEROMOTOCO,3028.9,3.6679782930357367,11109.939451775943,2811.95,0.0771528654492435,RSI
2020-11-14,SIP,BPCL,195.9,3.6299699393114397,711.1111111111111,193.73474337085133,0.0,RSI_SIP
2020-11-17,SELL_PROFIT,SUNPHARMA,518.4,21.230738104154184,11006.014633193528,484.5,0.06996904024767797,RSI
2020-11-23,SELL_PROFIT,NESTLEIND,1778.65,6.0455837011063425,10752.977449972797,1654.1,0.0752977449972796,RSI
2020-11-24,SELL_PROFIT,TATACONSUM,526.85,20.52930427272204,10815.863956083607,493.55,0.06747036774389628,RSI
2020-11-25,SIP,BHARTIARTL,455.55,1.6650609560279188,758.5185185185185,507.61525267107453,0.0,RSI_SIP
2020-11-25,BUY,CIPLA,731.65,14.30144200511251,10463.650043040567,731.65,0.0,RSI
2020-11-27,SELL_PROFIT,BRITANNIA,3637.95,3.0237169158994393,11000.130954196364,3397.25,0.07085142394583849,RSI
2020-12-02,SELL_PROFIT,ONGC,79.1,137.5515818431912,10880.330123796422,72.7,0.08803301237964224,RSI
2020-12-02,SELL_PROFIT,WIPRO,179.45,61.13913195673882,10971.417229636781,168.7,0.06372258446947245,RSI
2020-12-03,SELL_PROFIT,NTPC,98.55,111.00099452932216,10939.148010864697,90.55,0.0883489784649365,RSI
2020-12-03,SELL_PROFIT,HCLTECH,862.2,12.82780124212454,11060.13023095978,809.7,0.06483882919599851,RSI
2020-12-07,SELL_PROFIT,ITC,203.15,52.59623262496139,10684.924657760906,191.1,0.06305599162742026,RSI
2020-12-07,SELL_PROFIT,COALINDIA,121.55,89.98334874333143,10937.476039751935,111.7,0.08818263205013424,RSI
2020-12-08,SELL_PROFIT,TCS,2797.3,3.9334038445205706,11002.910574277394,2622.2,0.06677598962703088,RSI
2020-12-11,SELL_PROFIT,HINDUNILVR,2374.75,4.503591614312414,10694.904186088406,2220.45,0.06949041860884064,RSI
2020-12-11,BUY,EICHERMOT,2470.8,4.323787581250211,10683.214355753022,2470.8,0.0,RSI
2020-12-14,SIP,BPCL,192.2,3.9465063398466103,758.5185185185185,193.6381041939666,0.0,RSI_SIP
2020-12-14,SELL_PROFIT,CIPLA,789.3,14.30144200511251,11288.128174635303,731.65,0.07879450556960292,RSI
2020-12-18,SELL_PROFIT,DRREDDY,1045.75,10.548884235338113,11031.495689104831,977.75,0.06954743032472513,RSI
2020-12-21,BUY,TATAMOTORS,164.55,65.39247009046353,10760.330953385776,164.55,0.0,RSI
2020-12-22,BUY,M&M,695.05,15.481376812295196,10760.330953385776,695.05,0.0,RSI
2020-12-23,BUY,MARUTI,7449.95,1.4443494189069424,10760.330953385776,7449.95,0.0,RSI
2020-12-24,SELL_PROFIT,TATAMOTORS,175.95,65.39247009046353,11505.805112417058,164.55,0.06927985414767533,RSI
2020-12-28,SIP,BHARTIARTL,512.0,1.5802469135802468,809.0864197530864,507.88709795869295,0.0,RSI_SIP
2020-12-28,BUY,INDUSINDBK,866.95,12.447556309788531,10791.408942771168,866.95,0.0,RSI
2020-12-31,BUY,BRITANNIA,3576.35,3.0174364765112944,10791.408942771168,3576.35,0.0,RSI
2021-01-04,SELL_PROFIT,EICHERMOT,2655.7,4.323787581250211,11482.682679526184,2470.8,0.07483406184231813,RSI
2021-01-04,SELL_PROFIT,M&M,749.1,15.481376812295196,11597.099370090331,695.05,0.07776418962664566,RSI
2021-01-04,BUY,NTPC,99.05,109.60412862018036,10856.288939828864,99.05,0.0,RSI
2021-01-05,SELL_PROFIT,INDUSINDBK,921.65,12.447556309788531,11472.2902729166,866.95,0.06309475748313044,RSI
2021-01-05,BUY,BAJAJFINSV,882.1,12.339501333123021,10884.674125947817,882.1,0.0,RSI
2021-01-06,BUY,COALINDIA,119.85,90.81914164328592,10884.674125947817,119.85,0.0,RSI
2021-01-08,SELL_PROFIT,SBILIFE,935.5,11.578764545822962,10831.934232617381,863.65,0.083193423261738,RSI
2021-01-08,SELL_PROFIT,MARUTI,8014.9,1.4443494189069424,11576.316157597252,7449.95,0.07583272370955507,RSI
2021-01-08,BUY,ITC,201.5,54.34196434178149,10949.905814868971,201.5,0.0,RSI
2021-01-12,SELL_PROFIT,COALINDIA,131.4,90.81914164328592,11933.63521192777,119.85,0.09637046307884865,RSI
2021-01-13,SIP,BPCL,195.45,4.139608184973581,809.0864197530864,193.75036291422168,0.0,RSI_SIP
2021-01-13,SELL_PROFIT,BHARTIARTL,567.6,19.029495718363464,10801.141769743102,525.5,0.08011417697431022,RSI
2021-01-13,BUY,NESTLEIND,1801.95,6.121817689742839,11031.20938603211,1801.95,0.0,RSI
2021-01-14,BUY,BAJFINANCE,487.5,22.628121817501764,11031.20938603211,487.5,0.0,RSI
2021-01-15,SELL_PROFIT,ITC,217.85,54.34196434178149,11838.396931857098,201.5,0.0811414392059553,RSI
2021-01-15,BUY,KOTAKBANK,1863.9,5.938220716501417,11068.249593486991,1863.9,0.0,RSI
2021-01-18,SELL_PROFIT,UPL,561.3,20.576243750070923,11549.445616914807,497.3,0.12869495274482193,RSI
2021-01-18,BUY,DIVISLAB,3565.3,3.119835312824061,11123.148840811626,3565.3,0.0,RSI
2021-01-22,BUY,SBILIFE,862.55,12.895656878803115,11123.148840811626,862.55,0.0,RSI
2021-01-25,BUY,ASIANPAINT,2513.95,4.4245704333067986,11123.148840811626,2513.95,0.0,RSI
2021-01-27,SIP,BHARTIARTL,560.3,1.5402918336664149,863.0255144032922,510.87393374362534,0.0,RSI_SIP
2021-01-27,BUY,TITAN,1440.7,7.720655820650812,11123.148840811626,1440.7,0.0,RSI
2021-01-28,BUY,HINDALCO,229.05,48.56209928317671,11123.148840811626,229.05,0.0,RSI
2021-01-29,BUY,DRREDDY,920.55,12.083155549195183,11123.148840811626,920.55,0.0,RSI
2021-02-01,SELL_PROFIT,BAJAJFINSV,972.2,12.339501333123021,11996.463196062201,882.1,0.1021426142160753,RSI
2021-02-01,BUY,HCLTECH,928.35,12.013728429892486,11152.94478789069,928.35,0.0,RSI
2021-02-02,SELL_PROFIT,HINDALCO,255.35,48.56209928317671,12400.332051959173,229.05,0.11482209124645266,RSI
2021-02-02,BUY,COALINDIA,116.0,96.44114912025383,11187.173297949445,116.0,0.0,RSI
2021-02-03,SELL_PROFIT,BAJFINANCE,524.5,22.628121817501764,11868.449893279676,487.5,0.0758974358974359,RSI
2021-02-03,BUY,ONGC,87.6,127.96359981214248,11209.61134354368,87.6,0.0,RSI
2021-02-04,SELL_PROFIT,COALINDIA,128.35,96.44114912025383,12378.221489584577,116.0,0.10646551724137926,RSI
2021-02-04,BUY,HINDUNILVR,2245.6,5.006025754844808,11241.531435079502,2245.6,0.0,RSI
2021-02-05,SELL_PROFIT,KOTAKBANK,1982.7,5.938220716501417,11773.71021460736,1863.9,0.06373732496378558,RSI
2021-02-05,SELL_PROFIT,DIVISLAB,3822.45,3.119835312824061,11925.41449150433,3565.3,0.07212576781757485,RSI
2021-02-05,BUY,INFY,1272.1,8.87005141157092,11283.592400659367,1272.1,0.0,RSI
2021-02-08,SELL_PROFIT,TITAN,1541.7,7.720655820650812,11902.935078697357,1440.7,0.07010481016172694,RSI
2021-02-08,SELL_PROFIT,ONGC,93.9,127.96359981214248,12015.78202236018,87.6,0.07191780821917822,RSI
2021-02-12,SIP,BPCL,198.55,4.346640717216278,863.0255144032922,194.04353167867032,0.0,RSI_SIP
2021-02-15,BUY,UPL,537.45,21.083457998040522,11331.30450104688,537.45,0.0,RSI
2021-02-19,BUY,EICHERMOT,2584.65,4.384076954731541,11331.30450104688,2584.65,0.0,RSI
2021-02-22,BUY,TCS,2958.45,3.8301490648977947,11331.30450104688,2958.45,0.0,RSI
2021-02-23,BUY,LTIM,3754.55,3.018019336817163,11331.30450104688,3754.55,0.0,RSI
2021-02-24,BUY,BAJAJ-AUTO,3931.85,2.8819269557706626,11331.30450104688,3931.85,0.0,RSI
2021-02-25,SELL_PROFIT,BPCL,220.3,50.73566717402334,11177.067478437342,197.1,0.11770674784373424,RSI
2021-02-25,SELL_PROFIT,NTPC,108.0,109.60412862018036,11837.245890979479,99.05,0.09035840484603738,RSI
2021-02-25,SELL_PROFIT,UPL,593.0,21.083457998040522,12502.49059283803,537.45,0.10335845194901842,RSI
2021-02-25,BUY,DIVISLAB,3440.05,3.318216747977796,11414.83152388102,3440.05,0.0,RSI
2021-02-26,SIP,BHARTIARTL,546.05,1.6858539487168667,920.560548696845,512.939127031551,0.0,RSI_SIP
2021-02-26,BUY,ITC,203.85,55.99623018828069,11414.83152388102,203.85,0.0,RSI
2021-03-01,BUY,MARUTI,7015.0,1.6272033533686414,11414.83152388102,7015.0,0.0,RSI
2021-03-02,BUY,CIPLA,811.8,14.061137624884232,11414.83152388102,811.8,0.0,RSI
2021-03-05,BUY,SHRIRAMFIN,257.85,44.26927098654651,11414.83152388102,257.85,0.0,RSI
2021-03-08,SELL_PROFIT,SBILIFE,923.85,12.895656878803115,11913.652607482258,862.55,0.0710683438641239,RSI
2021-03-08,BUY,APOLLOHOSP,2866.6,3.9877587161545067,11431.309135728508,2866.6,0.0,RSI
2021-03-10,SELL_PROFIT,HCLTECH,988.5,12.013728429892486,11875.570552948722,928.35,0.06479237356600417,RSI
2021-03-10,SELL_PROFIT,INFY,1368.15,8.87005141157092,12135.560838740754,1272.1,0.07550507035610422,RSI
2021-03-10,SELL_PROFIT,LTIM,4128.95,3.018019336817163,12461.250940751224,3754.55,0.09971900760410692,RSI
2021-03-10,BUY,POWERGRID,117.45,97.8431039330763,11491.672556939813,117.45,0.0,RSI
2021-03-15,SIP,BPCL,219.8,4.188173560950159,920.560548696845,195.47515979538915,0.0,RSI_SIP
2021-03-16,SELL_PROFIT,APOLLOHOSP,3073.25,3.9877587161545067,12255.379474421838,2866.6,0.07208888578804161,RSI
2021-03-17,BUY,SBIN,368.15,31.267138412011874,11510.997006382171,368.15,0.0,RSI
2021-03-18,SELL_PROFIT,ITC,217.65,55.99623018828069,12187.579500479293,203.85,0.0676968359087565,RSI
2021-03-18,BUY,COALINDIA,121.8,94.65614077531528,11529.1179464334,121.8,0.0,RSI
2021-03-19,SELL_PROFIT,SHRIRAMFIN,274.8,44.26927098654651,12165.195667102982,257.85,0.0657358929610238,RSI
2021-03-19,SELL_PROFIT,POWERGRID,125.95,97.8431039330763,12323.33894037096,117.45,0.07237122179650915,RSI
2021-03-22,BUY,HEROMOTOCO,2995.85,3.8611802106456756,11567.516734062847,2995.85,0.0,RSI
2021-03-23,BUY,TATAMOTORS,307.4,37.630178054856366,11567.516734062847,307.4,0.0,RSI
2021-03-24,BUY,BAJAJFINSV,920.2,12.570655003328458,11567.516734062847,920.2,0.0,RSI
2021-03-25,BUY,WIPRO,199.8,57.895479149463696,11567.516734062847,199.8,0.0,RSI
2021-03-26,BUY,KOTAKBANK,1771.05,6.5314456023617895,11567.516734062847,1771.05,0.0,RSI
2021-03-30,SIP,BHARTIARTL,511.9,1.9182091266718135,981.9312519433013,512.8740580120328,0.0,RSI_SIP
2021-03-30,SELL_PROFIT,HINDUNILVR,2398.75,5.006025754844808,12008.204279433983,2245.6,0.0682000356252227,RSI
2021-03-30,SELL_PROFIT,TCS,3158.55,3.8301490648977947,12097.71732893293,2958.45,0.06763676925417038,RSI
2021-03-30,BUY,ONGC,97.75,118.6560813789372,11598.631954791112,97.75,0.0,RSI
2021-03-31,BUY,SBILIFE,880.85,13.167544933633549,11598.631954791112,880.85,0.0,RSI
2021-04-01,SELL_PROFIT,BAJAJFINSV,978.95,12.570655003328458,12306.042715508394,920.2,0.06384481634427298,RSI
2021-04-01,BUY,M&M,807.6,14.37991072243095,11613.215899435236,807.6,0.0,RSI
2021-04-05,SELL_PROFIT,WIPRO,212.7,57.895479149463696,12314.368415090928,199.8,0.06456456456456444,RSI
2021-04-05,BUY,BAJFINANCE,496.0,23.443476320033025,11627.96425473638,496.0,0.0,RSI
2021-04-06,SELL_PROFIT,DIVISLAB,3688.1,3.318216747977796,12237.91518821691,3440.05,0.07210651007979527,RSI
2021-04-06,BUY,AXISBANK,677.9,17.17689628425634,11644.217991097372,677.9,0.0,RSI
2021-04-07,SELL_PROFIT,BRITANNIA,3808.55,3.0174364765112944,11492.05769261709,3576.35,0.06492653123995143,RSI
2021-04-07,BUY,INDUSINDBK,945.55,12.329389202151477,11658.053960094328,945.55,0.0,RSI
2021-04-09,SELL_PROFIT,CIPLA,883.05,14.061137624884232,12416.68757965402,811.8,0.08776792313377679,RSI
2021-04-12,SELL_PROFIT,DRREDDY,999.4,12.083155549195183,12075.905655865667,920.55,0.08565531475748196,RSI
2021-04-12,BUY,POWERGRID,109.6,106.73081813168797,11697.697667233,109.6,0.0,RSI
2021-04-13,BUY,ITC,208.7,56.05030027423575,11697.697667233,208.7,0.0,RSI
2021-04-15,SIP,BPCL,191.9,5.116890317578433,981.9312519433013,195.24781412863226,0.0,RSI_SIP
2021-04-15,BUY,NTPC,101.35,115.41882256766651,11697.697667233,101.35,0.0,RSI
2021-04-20,BUY,GRASIM,1286.8,9.090532846777277,11697.697667233,1286.8,0.0,RSI
2021-04-22,BUY,HDFCBANK,1422.5,8.223337551657645,11697.697667233,1422.5,0.0,RSI
2021-04-23,BUY,UPL,585.4,19.982401208119235,11697.697667233,585.4,0.0,RSI
2021-04-26,SELL_PROFIT,SBILIFE,942.5,13.167544933633549,12410.411099949619,880.85,0.06998921496281997,RSI
2021-04-26,SELL_PROFIT,POWERGRID,117.85,106.73081813168797,12578.226916819427,109.6,0.07527372262773722,RSI
2021-04-26,BUY,LT,1335.9,8.77757113693678,11725.957281833846,1335.9,0.0,RSI
2021-04-27,BUY,HCLTECH,928.85,12.624166745797325,11725.957281833846,928.85,0.0,RSI
2021-04-28,SELL_PROFIT,BAJFINANCE,528.0,23.443476320033025,12378.155496977437,496.0,0.06451612903225806,RSI
2021-04-28,BUY,LTIM,3890.85,3.016871682070893,11738.195184185535,3890.85,0.0,RSI
2021-04-29,SIP,BHARTIARTL,530.9,1.9728636944927258,1047.393335406188,513.9647411217666,0.0,RSI_SIP
2021-04-29,BUY,BRITANNIA,3468.9,3.3838378691186066,11738.195184185535,3468.9,0.0,RSI
2021-04-30,SELL_PROFIT,GRASIM,1396.2,9.090532846777277,12692.201960670434,1286.8,0.08501709667391988,RSI
2021-04-30,BUY,INFY,1354.35,8.67851190704491,11753.742601306274,1354.35,0.0,RSI
2021-05-03,BUY,TECHM,957.7,12.272885664932936,11753.742601306274,957.7,0.0,RSI
2021-05-04,SELL_PROFIT,ONGC,103.9,118.6560813789372,12328.366855271575,97.75,0.06291560102301796,RSI
2021-05-04,BUY,TCS,3049.75,3.857593069167206,11764.694462692685,3049.75,0.0,RSI
2021-05-05,SELL_PROFIT,UPL,640.7,19.982401208119235,12802.724454041994,585.4,0.09446532285616685,RSI
2021-05-05,BUY,TITAN,1428.4,8.247884839477118,11781.278704709115,1428.4,0.0,RSI
2021-05-07,BUY,CIPLA,882.9,13.343842682873616,11781.278704709115,882.9,0.0,RSI
2021-05-10,SELL_PROFIT,COALINDIA,131.8,94.65614077531528,12475.679354186555,121.8,0.0821018062397374,RSI
2021-05-11,SELL_PROFIT,NTPC,112.7,115.41882256766651,13007.701303376016,101.35,0.11198815984213131,RSI
2021-05-11,BUY,TATACONSUM,641.6,18.41427501327679,11814.598848518388,641.6,0.0,RSI
2021-05-14,SELL_PROFIT,ASIANPAINT,2774.5,4.4245704333067986,12275.970667209713,2513.95,0.10364167942878745,RSI
2021-05-17,SIP,BPCL,211.3,4.956901729324127,1047.393335406188,196.17928191656296,0.0,RSI_SIP
2021-05-17,BUY,HDFCLIFE,666.3,17.757617287241438,11831.90039848897,666.3,0.0,RSI
2021-05-18,SELL_PROFIT,TATAMOTORS,332.45,37.630178054856366,12510.152694336999,307.4,0.08148991541964871,RSI
2021-05-18,SELL_PROFIT,TITAN,1539.25,8.247884839477118,12695.556739165155,1428.4,0.07760431251750204,RSI
2021-05-21,SELL_PROFIT,SBIN,401.2,31.267138412011874,12544.375930899163,368.15,0.08977319027570288,RSI
2021-05-21,SELL_PROFIT,AXISBANK,730.9,17.17689628425634,12554.593494162958,677.9,0.07818262280572356,RSI
2021-05-21,SELL_PROFIT,INDUSINDBK,1016.0,12.329389202151477,12526.6594293859,945.55,0.07450690074559785,RSI
2021-05-24,SELL_PROFIT,LT,1443.25,8.77757113693678,12668.229543384008,1335.9,0.08035781121341411,RSI
2021-05-26,SELL_PROFIT,CIPLA,945.15,13.343842682873616,12611.932911717997,882.9,0.07050628610261638,RSI
2021-05-26,BUY,APOLLOHOSP,3183.6,3.7512010411619934,11942.323634643322,3183.6,0.0,RSI
2021-05-27,SELL_PROFIT,BAJAJ-AUTO,4246.1,2.8819269557706626,12236.950046897811,3931.85,0.07992420870582562,RSI
2021-05-27,SELL_PROFIT,TECHM,1019.8,12.272885664932936,12515.888801098607,957.7,0.06484285266784996,RSI
2021-05-28,BUY,JSWSTEEL,689.8,17.361690729220413,11976.094265016241,689.8,0.0,RSI
2021-05-31,SIP,BHARTIARTL,525.05,2.127834601974289,1117.2195577666005,514.6438383718425,0.0,RSI_SIP
2021-05-31,SELL_PROFIT,HDFCBANK,1515.85,8.223337551657645,12465.34622768024,1422.5,0.06562390158172225,RSI
2021-05-31,BUY,HINDUNILVR,2340.05,5.1247176226094915,11992.095472787341,2340.05,0.0,RSI
2021-06-01,BUY,TATASTEEL,110.1,108.92003154211936,11992.095472787341,110.1,0.0,RSI
2021-06-03,SELL_PROFIT,EICHERMOT,2767.75,4.384076954731541,12134.028991458223,2584.65,0.0708413131371752,RSI
2021-06-03,SELL_PROFIT,APOLLOHOSP,3425.65,3.7512010411619934,12850.301846656583,3183.6,0.07603028018595306,RSI
2021-06-04,SELL_PROFIT,TATACONSUM,686.95,18.41427501327679,12649.686220370491,641.6,0.07068266832917709,RSI
2021-06-11,SELL_PROFIT,LTIM,4173.85,3.016871682070893,12591.969870211598,3890.85,0.07273474947633563,RSI
2021-06-11,SELL_PROFIT,INFY,1446.9,8.67851190704491,12556.938878303283,1354.35,0.06833536382766654,RSI
2021-06-11,SELL_PROFIT,TCS,3273.8,3.857593069167206,12628.9881898396,3049.75,0.07346503811787858,RSI
2021-06-15,SELL_PROFIT,TATASTEEL,117.45,108.92003154211936,12792.657704621919,110.1,0.06675749318801098,RSI
2021-06-15,BUY,SUNPHARMA,673.2,18.020921720276625,12131.684502090226,673.2,0.0,RSI
2021-06-16,SIP,BPCL,230.1,4.855365309720124,1117.2195577666005,198.0036040680999,0.0,RSI_SIP
2021-06-16,BUY,BAJAJ-AUTO,4110.45,2.9514249053242896,12131.684502090226,4110.45,0.0,RSI
2021-06-17,BUY,ADANIPORTS,646.9,18.75357010680202,12131.684502090226,646.9,0.0,RSI
2021-06-18,SELL_PROFIT,HDFCLIFE,709.2,17.757617287241438,12593.702180111628,666.3,0.06438541197658726,RSI
2021-06-18,SELL_PROFIT,ADANIPORTS,694.35,18.75357010680202,13021.541403657982,646.9,0.07334982222909267,RSI
2021-06-18,BUY,ICICIBANK,630.4,19.312480756582957,12174.587868949895,630.4,0.0,RSI
2021-06-21,SELL_PROFIT,HINDUNILVR,2514.35,5.1247176226094915,12885.333754408175,2340.05,0.07448558791478803,RSI
2021-06-21,BUY,HINDALCO,367.6,33.1842400840515,12198.526654897334,367.6,0.0,RSI
