date,portfolio_value,cash,position_value,sip_value,num_positions,num_sip_positions,total_trades,current_position_size,total_self_dividend
2022-01-20,601695.279618457,139712.2397167032,366541.43141821027,95441.60848354347,30,5,181,13345.914337808583,59831.49400556051
2022-01-21,595802.361186991,126366.3253788946,375695.4971898837,93740.53861821262,31,5,181,13345.914337808583,59831.49400556051
2022-01-24,604587.9237091043,122603.40659496654,378170.021888873,103814.49522526469,32,6,182,13345.914337808583,59831.49400556051
2022-01-25,612437.8124731365,108379.25929457323,396466.7018972482,107591.85128131509,33,6,182,13345.914337808583,59831.49400556051
2022-01-27,628190.2392790936,118655.60264658928,391967.4581417922,117567.17849071207,33,7,184,13356.787450056112,60190.30670972898
2022-01-28,630294.0919283306,104477.18648601716,407168.93857680366,118647.96686550979,34,7,184,13356.787450056112,60190.30670972898
2022-01-31,637289.3131938829,89322.77073478914,425560.18608653726,122406.35637255649,35,7,184,13356.787450056112,60190.30670972898
2022-02-01,643575.0792979936,103696.47641959568,418226.25967661425,121652.34320178357,34,7,185,13371.470183584654,60704.20238322796
2022-02-02,648758.1757759575,146345.7291202177,380190.93418273114,122221.51247300865,31,7,189,13417.750693213144,62211.01820941556
2022-02-03,644891.5918165605,132927.97842700456,390079.75663197343,121883.85675758251,32,7,189,13417.750693213144,62211.01820941556
2022-02-04,642406.3723682271,119510.22773379143,402111.03964224365,120785.10499219198,33,7,189,13417.750693213144,62211.01820941556
2022-02-07,633364.1796063941,106092.47704057829,408244.01975820406,119027.68280761178,34,7,189,13417.750693213144,62211.01820941556
2022-02-08,635693.4478903878,92674.72634736515,423348.56609727466,119670.15544574804,35,7,189,13417.750693213144,62211.01820941556
2022-02-09,643532.6381536669,79256.97565415202,442558.88242664165,121716.7800728732,36,7,189,13417.750693213144,62211.01820941556
2022-02-10,646633.5072458255,79256.97565415202,445626.86155361775,121749.67003805579,36,7,189,13417.750693213144,62211.01820941556
2022-02-11,639535.965144208,79256.97565415202,439599.8445051454,120679.14498491058,36,7,189,13417.750693213144,62211.01820941556
2022-02-14,623640.7421465822,79256.97565415202,427582.99867443554,116800.76781799473,36,7,189,13417.750693213144,62211.01820941556
2022-02-15,639651.3246515593,65839.22496093888,453638.2991763881,120173.80051423232,37,7,189,13417.750693213144,62211.01820941556
2022-02-16,639785.540369262,65839.22496093888,452668.5356867747,121277.7797215484,37,7,189,13417.750693213144,62211.01820941556
2022-02-17,640070.3986581954,65839.22496093888,452738.3851088478,121492.78858840872,37,7,189,13417.750693213144,62211.01820941556
2022-02-18,638677.1409872896,65839.22496093888,451246.2755516858,121591.64047466504,37,7,189,13417.750693213144,62211.01820941556
2022-02-21,633162.5436281839,52421.47426772574,461067.5623246762,119673.50703578195,38,7,189,13417.750693213144,62211.01820941556
2022-02-22,629617.9757659246,39003.723574512594,472654.1473476617,117960.10484375028,39,7,189,13417.750693213144,62211.01820941556
2022-02-23,628261.7472831325,24594.619471161837,485186.08768621454,118481.04012575618,40,7,189,13417.750693213144,62211.01820941556
2022-02-24,658370.0657790895,40368.960429968094,475091.84109141584,142909.2642577056,41,10,192,13417.750693213144,62211.01820941556
2022-02-25,676887.611168945,37792.08844498347,488970.865886206,150124.65683775555,41,10,192,13417.750693213144,62211.01820941556
2022-02-28,683367.7677594314,36915.684487099745,494367.5963910551,152084.48688127665,41,10,192,13417.750693213144,62211.01820941556
2022-03-02,680655.7287162624,35335.278284432185,491805.07634504215,153515.37408678798,41,10,193,13426.21012600982,62557.85495407932
2022-03-03,697659.5574074929,46308.69330724603,487494.093360856,163856.77073939086,41,11,195,13435.107266869249,62922.63772931589
2022-03-04,688120.9952363549,32009.881368872433,493951.215345575,162159.89852190742,42,11,195,13435.107266869249,62922.63772931589
2022-03-07,715582.786348486,38925.79369377365,495219.75875565,181437.2338990623,43,13,197,13435.107266869249,62922.63772931589
2022-03-08,723680.2737020977,37210.977358617674,500927.1438489766,185542.1524945034,43,13,197,13435.107266869249,62922.63772931589
2022-03-09,733567.6639674889,51303.56628190154,494863.998054177,187400.0996314104,42,13,198,13442.954223032863,63260.056844351246
2022-03-10,743353.460016855,65731.00501431378,488436.0854598356,189186.36954270574,41,13,200,13458.545802620929,63906.91471252291
2022-03-11,745660.809350686,93117.49010517896,462221.37710728863,190321.94213821844,39,13,202,13478.646344912286,64722.36399290758
2022-03-14,750482.1274278495,107400.36890475015,452479.37611690536,190602.38240619405,38,13,203,13489.737730891235,65154.92804608661
2022-03-15,745961.1568933327,107400.36890475015,449620.2956764989,188940.49231208372,38,13,203,13489.737730891235,65154.92804608661
2022-03-16,757854.9868291587,121508.9810189005,443914.7845525213,192431.22125773694,37,13,204,13498.599636776513,65491.68046972715
2022-03-17,769440.7414377125,135903.3609932519,437870.71929145814,195666.66115300244,36,13,205,13511.797329764868,65979.9951102963
2022-03-21,759930.3307642352,135903.3609932519,431023.26755369443,193003.70221728884,36,13,205,13511.797329764868,65979.9951102963
2022-03-22,765704.1205196289,135903.3609932519,434576.0214257909,195224.7381005861,36,13,205,13511.797329764868,65979.9951102963
2022-03-23,763432.8996828379,135903.3609932519,433440.1191336743,194089.4195559117,36,13,205,13511.797329764868,65979.9951102963
2022-03-24,764200.6090916186,135903.3609932519,433394.29189534596,194902.95620302067,36,13,205,13511.797329764868,65979.9951102963
2022-03-25,762381.3087250597,134845.9173557718,432013.39418937115,195521.99717991677,36,13,205,13511.797329764868,65979.9951102963
2022-03-28,764123.0511268167,144226.6762944001,419144.505656631,200751.86917578554,35,13,206,13520.53669475237,66294.61224984642
2022-03-29,765748.6174833742,144226.6762944001,420692.25784908445,200829.68333988969,35,13,206,13520.53669475237,66294.61224984642
2022-03-30,771774.4439772643,129771.30871123841,439600.55100492,202402.58426110595,36,13,206,13520.53669475237,66294.61224984642
2022-03-31,771353.0800669648,143857.14417720507,424481.67341801577,203014.26247174398,35,13,207,13529.574586406501,66619.97634939513
2022-04-01,779533.1260184548,169688.17910849542,401917.5911683944,207927.3557415649,33,13,209,13549.735428001459,67314.4689243569
2022-04-04,787885.9694985589,182878.90941986875,393551.10431345145,211455.95576523876,32,13,210,13559.636480905858,67641.20367020209
2022-04-05,788202.9095015341,197039.0380234023,378987.79080694827,212176.0806711835,31,13,211,13569.630104480564,67960.99962459267
2022-04-06,786809.1827487266,197039.0380234023,376658.8848247519,213111.2599005723,31,13,211,13569.630104480564,67960.99962459267
2022-04-07,784926.5775710663,181640.27049475536,389206.8743095548,214079.4327667562,32,13,211,13569.630104480564,67960.99962459267
2022-04-08,791038.1967349815,181640.27049475536,393251.632848354,216146.29339187208,32,13,211,13569.630104480564,67960.99962459267
2022-04-11,789458.5632543702,168070.64039027478,404993.1778581647,216394.74500593074,33,13,211,13569.630104480564,67960.99962459267
2022-04-12,781563.5005723049,154501.0102857942,415199.5077484179,211862.98253809294,34,13,211,13569.630104480564,67960.99962459267
2022-04-13,781035.648154837,154501.0102857942,414654.32431923674,211880.313549806,34,13,211,13569.630104480564,67960.99962459267
2022-04-18,775499.5950697049,154501.0102857942,410366.1223403518,210632.46244355885,34,13,211,13569.630104480564,67960.99962459267
2022-04-19,787278.3738552505,165132.57216460735,403348.8285698574,218796.97312078578,34,14,212,13569.630104480564,67960.99962459267
2022-04-20,794395.41505578,178016.68472144817,393414.7421850906,222963.98814924122,33,14,213,13579.986568560416,68313.11940330765
2022-04-21,802384.315604857,191905.2132717371,384932.1682935981,225546.93403952185,32,14,214,13590.820418734933,68670.63645906668
2022-04-22,794349.0620478482,191905.2132717371,379903.62147386285,222540.22730224833,32,14,214,13590.820418734933,68670.63645906668
2022-04-25,782997.8946516621,177186.45297302335,387569.44589633326,218241.99578230543,33,14,214,13590.820418734933,68670.63645906668
2022-04-26,794132.5955615203,177186.45297302335,393511.6273547422,223434.51523375476,33,14,214,13590.820418734933,68670.63645906668
2022-04-27,809391.8213958883,183838.9796274593,389327.36113847716,236225.48062995184,33,15,215,13590.820418734933,68670.63645906668
2022-04-28,816736.9819360652,182950.01951629942,394236.7016366377,239550.2607831282,33,15,215,13590.820418734933,68670.63645906668
2022-04-29,812597.5942482962,168362.0461499279,405528.35924414604,238707.18885422227,34,15,215,13590.820418734933,68670.63645906668
2022-05-02,810339.0888182423,152589.57076182996,416986.0897841852,240763.42827222703,35,15,215,13590.820418734933,68670.63645906668
2022-05-04,816422.4707871384,148197.78466542624,420836.4831990467,247388.20292266557,36,16,216,13590.820418734933,68670.63645906668
2022-05-05,816190.5029338566,133728.73128410656,434216.9612784795,248244.81037127046,37,16,216,13590.820418734933,68670.63645906668
2022-05-06,805940.4013250903,134436.8572721139,425060.3794593229,246443.16459365358,37,16,217,13600.520774735032,69029.54963107039
2022-05-09,800609.168588381,118885.25657826806,436125.86714117415,245598.04486893883,38,16,217,13600.520774735032,69029.54963107039
2022-05-10,839529.5456737956,126275.38718895042,448253.88484284695,265000.2736419983,39,18,219,13600.520774735032,69029.54963107039
2022-05-11,836781.298241299,110897.98810265126,460551.6073806029,265331.7027580448,40,18,219,13600.520774735032,69029.54963107039
2022-05-12,841541.3456113357,107844.6171494929,463449.91513090004,270246.81333094276,41,19,220,13600.520774735032,69029.54963107039
2022-05-13,841005.5253615103,93349.57966187698,476866.875367448,270789.07033218537,42,19,220,13600.520774735032,69029.54963107039
2022-05-16,846017.0082776968,93349.57966187698,479482.79585248575,273184.6327633341,42,19,220,13600.520774735032,69029.54963107039
2022-05-17,866457.2110235905,107896.66724948591,478428.45669995603,280132.0870741486,41,19,221,13611.789427269245,69502.83303750734
2022-05-18,865700.509961298,108655.17592054262,477846.7155395361,279198.6185012192,41,19,222,13621.29285101728,69892.47341117682
2022-05-19,844536.269950472,95033.88306952534,477726.2917306004,271776.09515034634,42,19,222,13621.29285101728,69892.47341117682
2022-05-20,863308.1037853294,108642.5341938239,475538.8858037548,279126.68378775066,41,19,223,13632.68776943298,70371.05998463622
2022-05-23,881739.6245024815,119157.0572885301,472083.3801784512,290499.1870355003,41,20,224,13632.68776943298,70371.05998463622
2022-05-24,893451.9692538537,128364.1628280163,466627.0922327433,298460.71419309406,41,21,225,13632.68776943298,70371.05998463622
2022-05-25,907641.4838155841,137118.15574789996,461696.4205995106,308826.9074681735,41,22,226,13632.68776943298,70371.05998463622
2022-05-26,915929.8295881595,136213.51374093458,466922.1523692413,312794.1634779836,41,22,226,13632.68776943298,70371.05998463622
2022-05-27,924354.2212776395,118316.55159731083,485447.7745064187,320589.8951739099,42,22,226,13632.68776943298,70371.05998463622
2022-05-30,938822.8852524676,116304.69766792789,493630.7384056132,328887.44917892636,42,22,226,13632.68776943298,70371.05998463622
2022-05-31,942298.035777255,116304.69766792789,495394.3851074099,330598.9530019171,42,22,226,13632.68776943298,70371.05998463622
2022-06-01,935570.6519595243,113977.59903394069,491548.95442479826,330044.09850078536,42,22,226,13632.68776943298,70371.05998463622
2022-06-02,936814.2965079988,128362.04506480396,478189.98515227035,330262.2662909245,41,22,227,13641.772926335909,70752.63657455922
2022-06-03,950350.7083674481,137982.29340273136,473043.0786213548,339325.3363433619,41,23,228,13641.772926335909,70752.63657455922
2022-06-06,950494.946554401,136155.0590793039,473344.3789446779,340995.50853041915,41,23,228,13641.772926335909,70752.63657455922
2022-06-07,942696.9077815943,136155.0590793039,468597.0090834905,337944.83961879986,41,23,228,13641.772926335909,70752.63657455922
2022-06-08,941995.7056325141,134073.90716558573,468805.92295735556,339115.87550957274,41,23,228,13641.772926335909,70752.63657455922
2022-06-09,946340.4118045054,134785.19839505287,469744.37626711256,341810.8371423399,41,23,229,13651.06358536144,71133.55359460598
2022-06-10,939715.3014165828,132889.86152938448,465609.68489236,341215.75499483827,41,23,229,13651.06358536144,71133.55359460598
2022-06-13,941755.0352175013,142764.3774779922,454265.8716529518,344724.7860865573,41,24,230,13651.06358536144,71133.55359460598
2022-06-14,940518.4113104765,141858.32278340988,453736.27048618725,344923.8180408793,41,24,230,13651.06358536144,71133.55359460598
2022-06-15,963716.2518772276,152542.78996225147,454436.90189101273,356736.5600239633,41,25,231,13651.06358536144,71133.55359460598
2022-06-16,964344.1220948996,148235.64036102153,457830.4063904898,358278.0753433883,42,26,232,13651.06358536144,71133.55359460598
2022-06-17,1018653.2487706963,179303.4965180548,452053.244451468,387296.50780117355,42,29,235,13651.06358536144,71133.55359460598
2022-06-20,1018774.7622120802,161951.23427314757,466526.53390193876,390296.9940369938,43,29,235,13651.06358536144,71133.55359460598
2022-06-21,1037597.9696338542,148300.17068778613,489927.57466305944,399370.2242830086,44,29,235,13651.06358536144,71133.55359460598
2022-06-22,1022986.100677836,134649.1071024247,495908.1671512403,392428.8264241709,45,29,235,13651.06358536144,71133.55359460598
2022-06-23,1036784.0398804697,120031.58517617543,517517.873308046,399234.58139624825,46,29,235,13651.06358536144,71133.55359460598
2022-06-24,1044873.6624343334,160040.22771753708,479690.4559475762,405142.97876922006,43,29,238,13674.430470767235,72183.27859477035
2022-06-27,1054832.461502052,154526.71691097054,484427.2566498234,415878.487941258,43,29,238,13674.430470767235,72183.27859477035
2022-06-28,1057025.006528783,169332.7334646801,470188.11392584565,417504.15913825715,42,29,239,13687.8601564457,72760.7550789444
2022-06-29,1048980.6081341407,167186.75594000498,466362.3500636065,415431.5021305294,42,29,239,13687.8601564457,72760.7550789444
2022-06-30,1044318.1906690116,167186.75594000498,464818.85770931694,412312.57701968966,42,29,239,13687.8601564457,72760.7550789444
2022-07-01,1051837.6496907864,151016.6572406396,482048.8683976623,418772.12405248464,43,29,239,13687.8601564457,72760.7550789444
2022-07-04,1055471.4747335904,149898.55848801322,483717.9922388226,421854.92400675453,43,29,239,13687.8601564457,72760.7550789444
2022-07-05,1055308.01389064,149898.55848801322,483763.64340105274,421645.8120015741,43,29,239,13687.8601564457,72760.7550789444
2022-07-06,1067163.70107914,147949.50854302396,489143.47000035073,430070.7225357653,43,29,239,13687.8601564457,72760.7550789444
2022-07-07,1077279.5692127664,162588.581881631,479849.69642702077,434841.2909041147,42,29,240,13699.348641948556,73254.7599555672
2022-07-08,1081107.0751656822,160368.68650699826,482210.3983251692,438527.9903335147,42,29,240,13699.348641948556,73254.7599555672
2022-07-11,1079688.566402222,158346.9938502853,483077.7607598259,438263.81179211085,42,29,240,13699.348641948556,73254.7599555672
2022-07-12,1070983.5596444993,172733.21967555484,463955.33498168975,434295.00498725486,41,29,241,13708.100573376034,73622.34107552125
2022-07-13,1071609.3627939068,171715.45843778815,464649.4020752471,435244.5022808717,41,29,241,13708.100573376034,73622.34107552125
2022-07-14,1069466.650733384,170749.00009690033,464095.9747984453,434621.6758380384,41,29,241,13708.100573376034,73622.34107552125
2022-07-15,1096939.7211644966,181482.62715907456,466486.89538707526,448970.19861834694,41,30,242,13708.100573376034,73622.34107552125
2022-07-18,1113769.7667652431,178687.9911463019,474836.2848002533,460245.4908186879,41,30,242,13708.100573376034,73622.34107552125
2022-07-19,1116878.2320317172,178687.9911463019,475950.04342011415,462240.1974653012,41,30,242,13708.100573376034,73622.34107552125
2022-07-20,1124885.3741159635,189041.82885441737,466052.3446360215,469791.2006255245,40,30,243,13716.652551061758,73972.9721606359
2022-07-21,1135702.980046522,189041.82885441737,470584.9647884206,476076.1864036841,40,30,243,13716.652551061758,73972.9721606359
2022-07-22,1140059.1975865,203209.38926112014,458884.825442234,477964.98288314603,39,30,244,13726.025172480378,74347.87701738071
2022-07-25,1138859.0689856324,199811.60403808745,457372.80230163364,481674.6626459113,39,30,244,13726.025172480378,74347.87701738071
2022-07-26,1129839.0475491432,199811.60403808745,452799.7244423118,477227.7190687439,39,30,244,13726.025172480378,74347.87701738071
2022-07-27,1138405.0720849384,193930.52584441644,457599.71421616874,486874.83202435327,39,30,244,13726.025172480378,74347.87701738071
2022-07-28,1155163.829136719,193930.52584441644,466521.8081734326,494711.4951188698,39,30,244,13726.025172480378,74347.87701738071
2022-07-29,1168358.157766001,221040.07943141568,443481.2112697617,503836.8670648236,37,30,246,13756.233601449952,75512.76801808646
2022-08-01,1175163.0944938362,232754.972689956,432839.84182129987,509568.27998258034,36,30,247,13766.532163561478,75893.81481621291
2022-08-02,1174234.201753021,246865.8460828653,418685.0666402307,508683.2890299251,35,30,248,13777.15659488232,76276.29434376328
2022-08-03,1174658.7938256937,245673.20741339718,418882.55347845086,510103.03293384565,35,30,248,13777.15659488232,76276.29434376328
2022-08-04,1176419.3545986013,245673.20741339718,419734.6305488491,511011.51663635514,35,30,248,13777.15659488232,76276.29434376328
2022-08-05,1177776.6098318766,257894.20613594697,405689.6272416058,514192.77645432384,34,30,249,13786.852201732621,76615.64058352381
2022-08-08,1182222.7496329532,255526.3177363387,407826.65711561026,518869.7747810044,34,30,249,13786.852201732621,76615.64058352381
2022-08-10,1185836.520847849,253369.8455691782,408601.52921987226,523865.14605879865,34,30,249,13786.852201732621,76615.64058352381
2022-08-11,1189021.5194772305,253369.8455691782,410498.70140662557,525152.9725014267,34,30,249,13786.852201732621,76615.64058352381
2022-08-12,1187635.8571425467,266640.1836638953,395797.6850023133,525197.9884763381,33,30,250,13796.677053574129,76949.68554613508
2022-08-16,1193144.5141260866,265609.29476694827,397926.1584996049,529609.0608595335,33,30,250,13796.677053574129,76949.68554613508
2022-08-17,1202821.784947909,276931.3355770755,387079.32093508507,538811.1284357483,32,30,251,13806.554664256804,77275.64669866337
2022-08-18,1201406.3844330888,290707.44945905113,372846.4229379874,537852.5120360502,31,30,252,13816.656330600277,77598.90002165454
2022-08-19,1190646.4602053964,286496.30787307903,368792.2842036963,535357.868128621,31,30,252,13816.656330600277,77598.90002165454
2022-08-22,1174872.6795534221,272679.65154247876,375694.8878610598,526498.1401498836,32,30,252,13816.656330600277,77598.90002165454
2022-08-23,1180960.2466794467,272679.65154247876,377963.5307908032,530317.0643461646,32,30,252,13816.656330600277,77598.90002165454
2022-08-24,1181881.896077231,255238.69097397698,392124.68974929355,534518.5153539605,33,30,252,13816.656330600277,77598.90002165454
2022-08-25,1179286.3576079924,255238.69097397698,390703.55412901595,533344.1125049995,33,30,252,13816.656330600277,77598.90002165454
2022-08-26,1185135.911727952,248965.5409007279,393569.45125711383,542600.9195701103,33,30,252,13816.656330600277,77598.90002165454
2022-08-29,1174600.9095911973,246523.895361542,389039.6520615701,539037.3621680852,33,30,252,13816.656330600277,77598.90002165454
2022-08-30,1195767.1347386744,246523.895361542,398273.1932898637,550970.0460872686,33,30,252,13816.656330600277,77598.90002165454
2022-09-01,1188794.9694396853,272016.81628509227,366188.08363185107,550590.0695227421,31,30,254,13837.12540285323,78263.78801122155
2022-09-02,1184666.1044643084,270744.66837099293,365018.54474445875,548902.8913488566,31,30,254,13837.12540285323,78263.78801122155
2022-09-05,1188827.834186742,268527.0826558051,366583.5271021347,553717.2244288024,31,30,254,13837.12540285323,78263.78801122155
2022-09-06,1189830.5492702178,254689.95725295186,380247.6008520067,554892.9911652593,32,30,254,13837.12540285323,78263.78801122155
2022-09-07,1191124.2045804663,266558.8085840626,365898.6722011626,558666.723795241,31,30,255,13849.68444251924,78665.67728053384
2022-09-08,1195662.0474073384,280865.59924229723,352761.3894100018,562035.0587550392,30,30,256,13861.232349607944,79023.66240028369
2022-09-09,1196685.2302604425,278565.3622639927,353394.9866571621,564724.8813392876,30,30,256,13861.232349607944,79023.66240028369
2022-09-12,1203306.430709691,277407.37614457816,356023.9348216563,569875.1197434566,30,30,256,13861.232349607944,79023.66240028369
2022-09-13,1210126.9590694988,277407.37614457816,358136.55947396153,574583.0234509592,30,30,256,13861.232349607944,79023.66240028369
2022-09-14,1204771.9996411316,277407.37614457816,356020.84819685336,571343.7752997001,30,30,256,13861.232349607944,79023.66240028369
2022-09-15,1195547.1891331733,276307.76132116804,352812.76479074283,566426.6630212624,30,30,256,13861.232349607944,79023.66240028369
2022-09-16,1173287.880614758,259266.8542192499,358123.21490558225,555897.8114899257,31,30,256,13861.232349607944,79023.66240028369
2022-09-19,1175471.2409427413,269278.75759181444,344202.31876135274,561990.1645895741,30,30,257,13872.31511412947,79367.22810045096
2022-09-20,1188680.5858757165,255406.44247768496,363141.23294787284,570132.9104501586,31,30,257,13872.31511412947,79367.22810045096
2022-09-21,1182485.1708607026,255406.44247768496,360620.9693680177,566457.7590149998,31,30,257,13872.31511412947,79367.22810045096
2022-09-22,1180678.9208923527,255406.44247768496,359434.96268652566,565837.5157281422,31,30,257,13872.31511412947,79367.22810045096
2022-09-23,1165885.2042036382,251540.51795725664,353803.7273800425,560540.9588663393,31,30,257,13872.31511412947,79367.22810045096
2022-09-26,1150087.1013028147,230976.8427649948,361589.51637197443,557520.7421658455,32,30,257,13872.31511412947,79367.22810045096
2022-09-27,1150622.7566555412,217104.52765086532,375737.54878743115,557780.6802172447,33,30,257,13872.31511412947,79367.22810045096
2022-09-28,1146254.6785322712,200627.79062827086,388367.14817984914,557259.7397241513,34,30,257,13872.31511412947,79367.22810045096
2022-09-29,1147122.4829571666,186755.47551414138,403058.68551169225,557308.3219313329,35,30,257,13872.31511412947,79367.22810045096
2022-09-30,1159075.3036294456,187490.20397330087,407007.0866517935,564578.0130043512,35,30,258,13883.770001704668,79768.1491655829
2022-10-03,1149923.9568016455,169236.95795306095,416838.9175225343,563848.0813260502,36,30,258,13883.770001704668,79768.1491655829
2022-10-04,1172538.619340847,169236.95795306095,426112.3544815294,577189.3069062567,36,30,258,13883.770001704668,79768.1491655829
2022-10-06,1177488.058134154,166871.53319019396,428153.8846406472,582462.6403033127,36,30,258,13883.770001704668,79768.1491655829
2022-10-07,1175397.9742823392,164177.40238886193,427197.863963654,584022.7079298232,36,30,258,13883.770001704668,79768.1491655829
2022-10-10,1170954.1157432096,176433.69200112543,410488.2115414648,584032.2122006195,35,30,259,13895.40278793141,80186.92946974565
2022-10-11,1151349.0132786941,162538.28921319402,416665.311144001,572145.4129214991,36,30,259,13895.40278793141,80186.92946974565
2022-10-12,1162381.6912339258,161303.10401915183,421291.5315323235,579787.0556824504,36,30,259,13895.40278793141,80186.92946974565
2022-10-13,1156353.8586836443,147407.70123122042,432182.3593570308,576763.7980953931,37,30,259,13895.40278793141,80186.92946974565
2022-10-14,1160898.165552581,147407.70123122042,434026.64762920415,579463.8166921564,37,30,259,13895.40278793141,80186.92946974565
2022-10-17,1163985.1441983453,128947.72289585392,449769.051946676,585268.3693558153,38,30,259,13895.40278793141,80186.92946974565
2022-10-18,1174301.825097517,143687.41376162058,439761.1611938607,590853.2501420357,37,30,260,13906.664904563806,80614.88990177665
2022-10-19,1170135.1760968757,138896.0704460257,438566.8599185358,592672.2457323141,37,30,260,13906.664904563806,80614.88990177665
2022-10-20,1177251.6845636196,138896.0704460257,441368.0360459948,596987.5780715991,37,30,260,13906.664904563806,80614.88990177665
2022-10-21,1174112.7083141226,153474.82949227255,425929.8507517987,594708.0280700513,36,30,261,13916.211444187014,80968.11186783534
2022-10-24,1180070.2892616019,162949.10291890195,414993.85406033875,602127.332282361,35,30,262,13926.085099884696,81323.56347295192
2022-10-25,1178833.7014745576,177526.99931652864,399803.2654284385,601503.4367295906,34,30,263,13936.164832506085,81676.35411470053
2022-10-27,1186091.1776926906,170389.54856652083,402817.6034023172,612884.0257238526,34,30,263,13936.164832506085,81676.35411470053
2022-10-28,1187360.0848120416,197114.79132121222,374426.69742982904,615818.5960610004,32,30,265,13961.80133970516,82532.59772196281
2022-10-31,1196616.7313525276,211248.45886117523,363702.29203796986,621665.9804533825,31,30,266,13972.987540435626,82890.55614533774
2022-11-01,1206173.725580381,211248.45886117523,367831.2801525556,627093.9865666502,31,30,266,13972.987540435626,82890.55614533774
2022-11-02,1200995.4855709525,206587.68444140427,366452.93728725374,627954.8638422946,31,30,266,13972.987540435626,82890.55614533774
2022-11-03,1200948.2377919215,206587.68444140427,365705.86917126103,628654.6841792563,31,30,266,13972.987540435626,82890.55614533774
2022-11-04,1206233.961322489,206587.68444140427,368059.69953129045,631586.5773497942,31,30,266,13972.987540435626,82890.55614533774
2022-11-07,1211708.6703868336,201190.82517292528,369791.4507378831,640726.3944760254,31,30,266,13972.987540435626,82890.55614533774
2022-11-09,1207194.302760689,213348.01050440964,353151.0914706982,640695.2007855814,30,30,267,13987.351634747196,83335.84306899639
2022-11-10,1199668.792697704,227922.01282448974,335826.7725826705,635920.0072905436,29,30,268,13999.231134255066,83692.22805423246
2022-11-11,1213460.9229281242,226604.48195084475,341432.4758402842,645423.9651369954,29,30,268,13999.231134255066,83692.22805423246
2022-11-14,1215095.0606174255,212605.2508165897,356605.0645560663,645884.7452447696,30,30,268,13999.231134255066,83692.22805423246
2022-11-15,1216749.9144177139,198606.01968233462,372244.79399626376,645899.1007391155,31,30,268,13999.231134255066,83692.22805423246
2022-11-16,1212488.7207963327,179737.90796414882,384831.0141967374,647919.7986354465,32,30,268,13999.231134255066,83692.22805423246
2022-11-17,1208867.1322261852,165738.67682989375,397370.52259777876,645757.9327985126,33,30,268,13999.231134255066,83692.22805423246
2022-11-18,1203663.4244673527,146628.67949233743,409884.1438826772,647150.6010923382,34,30,268,13999.231134255066,83692.22805423246
2022-11-21,1198697.1282631264,132629.44835808236,421427.7294739251,644639.950431119,35,30,268,13999.231134255066,83692.22805423246
2022-11-22,1205526.278022374,118630.21722382729,437642.03020477726,649254.0305937694,36,30,268,13999.231134255066,83692.22805423246
2022-11-23,1207463.2472321987,100232.42307966267,452477.87933972344,654752.9448128127,37,30,268,13999.231134255066,83692.22805423246
2022-11-24,1220368.1249368042,86233.1919454076,471591.7836749267,662543.1493164699,38,30,268,13999.231134255066,83692.22805423246
2022-11-25,1223455.1041071843,86233.1919454076,472733.90001182555,664488.0121499512,38,30,268,13999.231134255066,83692.22805423246
2022-11-28,1224460.8509107511,90380.27401757707,458517.5552348098,675563.0216583641,37,30,269,14010.432464905822,84117.87861896116
2022-11-29,1228019.057280219,104028.22435918394,446658.8690705853,677331.9638504497,36,30,270,14020.715266303396,84498.34227067138
2022-11-30,1240938.0628973357,118780.67836462203,437096.97580645897,685060.4087262548,35,30,271,14031.176695069827,84874.95370626288
2022-12-01,1245553.2524473672,118780.67836462203,438270.06745205034,688502.506630695,35,30,271,14031.176695069827,84874.95370626288
2022-12-02,1241613.654003303,128476.86214025534,420872.9950245916,692263.7968384562,34,30,272,14040.725914438408,85209.17638416318
2022-12-05,1244117.241856412,142771.6023720915,407389.57602278923,693956.0634615314,33,30,273,14051.077676395778,85561.13629071378
2022-12-06,1238532.934693121,142771.6023720915,405672.46443213255,690088.8678888968,33,30,273,14051.077676395778,85561.13629071378
2022-12-07,1231103.3700534808,137014.95248571393,402733.2282488166,691355.1893189502,33,30,273,14051.077676395778,85561.13629071378
2022-12-08,1230628.4761223947,137014.95248571393,401608.2679240985,692005.2557125823,33,30,273,14051.077676395778,85561.13629071378
2022-12-09,1222671.0437691277,134223.31673367383,399084.29827361024,689363.4287618437,33,30,273,14051.077676395778,85561.13629071378
2022-12-12,1225400.407515643,132817.9504684525,399242.90139686863,693339.5556503218,33,30,273,14051.077676395778,85561.13629071378
2022-12-13,1229234.2875459488,132817.9504684525,400704.78822867986,695711.5488488165,33,30,273,14051.077676395778,85561.13629071378
2022-12-14,1235759.5316464119,132817.9504684525,402820.79596595856,700120.7852120008,33,30,273,14051.077676395778,85561.13629071378
2022-12-15,1224637.3752434417,132817.9504684525,398856.7167579935,692962.7080169958,33,30,273,14051.077676395778,85561.13629071378
2022-12-16,1213561.5334584378,113573.40016919728,409064.0243783289,690924.1089109115,34,30,273,14051.077676395778,85561.13629071378
2022-12-19,1223789.8228208602,94070.8385426135,426862.2545754898,702856.729702757,35,30,273,14051.077676395778,85561.13629071378
2022-12-20,1218723.032838619,94070.8385426135,424769.01019606093,699883.1840999447,35,30,273,14051.077676395778,85561.13629071378
