date,symbol,open,high,low,close,volume
2023-11-29,UPL,565.0,571.9,563.1,570.05,1780095
2023-11-28,UPL,558.95,564.85,556.15,563.55,1284890
2023-11-24,UPL,565.5,568.35,558.05,558.95,868199
2023-11-23,UPL,568.05,571.7,565.05,565.9,1264347
2023-11-22,UPL,564.9,569.55,563.1,565.9,2648583
2023-11-21,UPL,556.6,564.0,556.5,563.05,1333644
2023-11-20,UPL,561.75,563.95,554.8,556.7,1079422
2023-11-17,UPL,560.35,565.7,558.65,561.75,1787739
2023-11-16,UPL,561.75,563.6,556.0,560.85,2112355
2023-11-15,UPL,557.0,564.75,556.35,561.8,1766163
2023-11-13,UPL,555.0,556.5,550.1,552.7,1449034
2023-11-12,UPL,555.0,557.85,550.25,555.75,467170
2023-11-10,UPL,550.0,550.4,545.0,547.15,1414936
2023-11-09,UPL,555.7,557.8,548.8,550.4,1794405
2023-11-08,UPL,555.9,557.8,553.1,555.7,1190583
2023-11-07,UPL,553.95,556.05,550.5,552.0,1479349
2023-11-06,UPL,552.05,555.45,548.4,554.7,1069714
2023-11-03,UPL,544.95,551.9,544.0,550.3,1809034
2023-11-02,UPL,535.35,542.55,535.0,540.75,1797928
2023-11-01,UPL,531.6,540.6,529.55,532.05,3767073
2023-10-31,UPL,534.95,543.7,528.15,540.5,5210230
2023-10-30,UPL,560.0,563.2,531.9,538.65,7164172
2023-10-27,UPL,565.0,566.75,556.3,558.65,2425358
2023-10-26,UPL,580.15,580.95,560.0,561.05,4015200
2023-10-25,UPL,586.7,592.75,577.85,580.15,2986843
2023-10-23,UPL,603.0,608.0,585.1,586.7,2109981
2023-10-20,UPL,613.0,613.0,602.0,603.45,1174201
2023-10-19,UPL,614.4,617.7,607.3,613.55,1842555
2023-10-18,UPL,625.0,628.25,618.3,620.55,1222311
2023-10-17,UPL,634.9,634.9,624.0,624.9,1462594
2023-10-16,UPL,622.0,633.0,621.4,630.95,1917226
2023-10-13,UPL,618.85,625.15,616.4,623.05,1171758
2023-10-12,UPL,629.15,629.4,619.7,620.6,1645852
2023-10-11,UPL,625.9,629.6,623.9,627.75,2053212
2023-10-10,UPL,610.0,625.5,609.15,621.8,3281868
2023-10-09,UPL,606.55,610.95,598.3,609.95,1866768
2023-10-06,UPL,607.6,613.0,605.0,612.15,1750968
2023-10-05,UPL,606.2,609.4,601.85,604.3,1413612
2023-10-04,UPL,605.0,606.75,597.8,603.05,1922433
2023-10-03,UPL,615.95,615.95,606.05,607.0,2407302
2023-09-29,UPL,614.0,621.5,609.25,616.25,2002347
2023-09-28,UPL,615.1,618.9,602.55,605.0,2158105
